Svid,time,A,P,X,Y,Z,x,y,z,lat_bot,long_bot,lat_top,long_top,x_bot_ECEF,y_bot_ECEF,z_bot_ECEF,x_top_ECEF,y_top_ECEF,z_top_ECEF
19,98580,9.85268420090011e+19,24416288.5016192,-19125971.3762029,-10797949.6890665,15205441.4106192,-4922933.1165861,3603528.56122864,1513470.30004836,0.258366472671232,2.53485545651585,0.405738785475562,2.81190760938917,-5032211.48199233,3492723.39589297,1618816.50800773,-6337998.80986394,2168692.05428049,2877617.76186354
27,98580,7.14954531450721e+19,22734447.4478171,-26012825.7943682,-4285574.94839119,5500764.05061445,-4922933.1165861,3603528.56122864,1513470.30004836,0.24368979571708,2.52143926844714,0.247652273512992,2.69305309081364,-5003673.15130777,3573326.10828014,1528735.15894474,-6366058.41619673,3063698.17707627,1786310.21328714
4,98580,5.73966234554441e+19,20790136.2503667,-21815046.3551617,7559418.76489501,13407161.422973,-4922933.1165861,3603528.56122864,1513470.30004836,0.246469480287716,2.51272275382661,0.299264063527705,2.56174190918323,-4968876.91395646,3614287.93842258,1545819.20318557,-5824206.06010471,3814593.73452814,2148054.13549057
13,98580,5.15000516847627e+19,20662846.6411503,-18802906.886148,14980443.5720233,11192025.2424363,-4922933.1165861,3603528.56122864,1513470.30004836,0.245197095934223,2.50931423968609,0.27834897922247,2.50264486356564,-4958110.81662142,3632362.45603431,1537999.83505983,-5623423.56875415,4177695.37685084,2001924.77701533
7,98610,6.74173426725512e+19,22253621.3429257,-18741669.6850518,13227945.0476611,-12827693.4217477,-4926720.6155302,3607479.42178948,1514588.67311662,0.232213210114886,2.50981285581708,0.0712931205812467,2.51337461620449,-4979941.13031284,3644541.16776342,1459336.66803102,-5885251.60876303,4274982.02533316,519469.412637739
10,98610,7.84738942884354e+19,22792775.2831383,-2586893.60187763,20106655.3817328,17056616.1041737,-4926720.6155302,3607479.42178948,1514588.67311662,0.252163054900972,2.49916098944712,0.375887464379002,2.34680390730776,-4916549.17052569,3679202.8696842,1582151.30759824,-4751679.88036056,4841770.62061339,2677276.29561406
8,98610,6.66423865926241e+19,21925866.2271627,-26486196.0799528,106897.843028826,-2921260.99283485,-4926720.6155302,3607479.42178948,1514588.67311662,0.238584622891557,2.51865218941231,0.168425473722791,2.65261771544771,-5004307.54547554,3594881.7415645,1498625.20694379,-6346724.37750896,3376915.4166885,1222423.71652397
24,98610,6.64735842787506e+19,21560914.0391748,-12034173.4587704,12540849.8093306,20348832.191803,-4926720.6155302,3607479.42178948,1514588.67311662,0.251192749204177,2.50796127400155,0.375071208475839,2.48232487351946,-4949967.36829021,3636698.30755531,1576190.91124008,-5363253.60631388,4156158.53075615,2671369.98896873
26,98610,8.38640591174962e+19,23620237.0483907,-3438473.58422871,22416051.1534822,-13377721.1144109,-4926720.6155302,3607479.42178948,1514588.67311662,0.222220463913249,2.48917318826707,0.000507607433714335,2.28441796024148,-4915030.00740746,3755226.15794224,1397605.29998918,-4775731.91986084,5515685.28643575,3703.46183792758
19,98610,1.00751963438641e+20,24426590.643097,-19068735.8812276,-10807353.2844459,15270181.8958579,-4926720.6155302,3607479.42178948,1514588.67311662,0.258508892630353,2.53480660118552,0.407077986348324,2.81213552345358,-5036218.52097247,3495869.16264474,1621094.61429315,-6339392.67658124,2167555.12201754,2888660.32159545
27,98610,7.33062416237763e+19,22735955.1492336,-25992660.3135982,-4293711.66749204,5590385.91934816,-4926720.6155302,3607479.42178948,1514588.67311662,0.243712324938707,2.52127833549297,0.248495984407304,2.69285302043312,-5007413.27756529,3577214.06684306,1530200.93321171,-6368814.47813905,3066594.0238218,1793602.20293165
4,98610,5.87086777976922e+19,20786021.0367278,-21864742.0521964,7550946.95965626,13330886.614893,-4926720.6155302,3607479.42178948,1514588.67311662,0.246396396203931,2.51258045590302,0.298569965422338,2.56182237040393,-4972767.35921686,3618199.90880928,1546711.79001576,-5830143.18475831,3817811.99150835,2144834.08195852
13,98610,5.08094967474806e+19,20669790.8223813,-18785853.2240571,14940619.0761691,11274194.1392613,-4926720.6155302,3607479.42178948,1514588.67311662,0.245199670449334,2.50916905506059,0.278943466850411,2.50267244636357,-4961884.27216344,3636234.08073097,1539350.93098521,-5626826.07212853,4179982.27146568,2007603.15202353
7,98640,7.04596207605867e+19,22270864.0051636,-18722499.8441997,13179976.4721388,-12903750.0778254,-4930537.80492451,3611451.40482924,1515707.09200188,0.232094884319268,2.5096778966337,0.0701837575065713,2.51352505932686,-4983935.64271206,3648497.51530688,1459879.80414056,-5890773.66470436,4277639.49820337,511783.225796438
10,98640,7.18906040187837e+19,22790261.5796071,-2621267.3014768,20051039.3569492,17117308.0840022,-4930537.80492451,3611451.40482924,1515707.09200188,0.252157028803969,2.49906742426627,0.376372565322149,2.34753216315894,-4920504.12029806,3682880.73311889,1583495.40168139,-4757826.31556084,4840976.36325075,2682558.58894129
8,98640,6.47356877277987e+19,21918944.4173894,-26495633.2815122,97853.3781247588,-2827253.1876191,-4930537.80492451,3611451.40482924,1515707.09200188,0.238611113833871,2.51848738831508,0.169335046081769,2.65241464992553,-5008050.91799353,3598822.20402562,1500096.84944237,-6349806.76005776,3380210.11004652,1229882.77441726
24,98640,6.38264570644267e+19,21547394.1097269,-12109153.3594903,12532523.2499354,20308720.010088,-4930537.80492451,3611451.40482924,1515707.09200188,0.251104122885452,2.50783979493847,0.374268752582455,2.48273113089725,-4953959.09568794,3640557.71593025,1577022.06513698,-5370666.51427051,4158412.00013125,2667927.10677887
26,98640,8.58129585607901e+19,23602251.595161,-3472620.73474539,22455020.1108374,-13301362.1109561,-4930537.80492451,3611451.40482924,1515707.09200188,0.222477299195388,2.48921595603878,0.00247432842634781,2.28515419620783,-4919193.68015457,3758074.14413603,1400414.74430857,-4783178.19745254,5516073.37866161,18065.3219081676
19,98640,1.00092099836351e+20,24436964.5169622,-19011274.206746,-10816856.1615645,15334635.0026388,-4930537.80492451,3611451.40482924,1515707.09200188,0.2586524476427,2.53476048815062,0.408420830822005,2.81236954726048,-5040261.07589465,3499019.70697123,1623390.23643313,-6340799.27125553,2166378.81738806,2899747.03013016
27,98640,7.16220548804772e+19,22737542.2828081,-25972177.5455576,-4301878.99175985,5679905.08964115,-4930537.80492451,3611451.40482924,1515707.09200188,0.243733492601229,2.52111788242371,0.249337829592592,2.69265399830181,-5011183.69259515,3581122.13571664,1531667.1335241,-6371599.87050312,3069497.43225488,1800897.21225512
4,98640,5.73007130407394e+19,20781974.0200099,-21914167.0748147,7542585.80213677,13254360.4807374,-4930537.80492451,3611451.40482924,1515707.09200188,0.24632203612057,2.51243839136728,0.297875078292882,2.56190099908907,-4976687.22150947,3622133.43021203,1547604.3971523,-5836102.89965896,3821059.02380989,2141610.69594307
13,98640,4.99808308313172e+19,20676819.0412585,-18768703.0083494,14900503.89035,11356146.1324516,-4930537.80492451,3611451.40482924,1515707.09200188,0.245200912966143,2.509024292242,0.279536490272946,2.50270158116426,-4965687.68607923,3640126.36624083,1540702.47670046,-5630261.368145,4182279.68404336,2013286.5736613
7,98670,6.75707993189286e+19,22288138.5920966,-18703260.1759929,13131726.5389478,-12979551.7247551,-4934378.00476529,3615440.41878701,1516830.69167612,0.231975621035377,2.50954346834876,0.0690700018345343,2.513678988099,-4987955.30109436,3652470.06833093,1460422.55579653,-5896328.41257198,4280287.07810573,504054.142077363
10,98670,7.44878578208911e+19,22787737.4461494,-2655846.63343437,19995283.3998548,17177669.8518901,-4934378.00476529,3615440.41878701,1516830.69167612,0.252150454486656,2.49897411182318,0.376852818720778,2.34826205019606,-4924482.6887833,3686575.5912373,1584843.33964019,-4764007.6606874,4840194.01214936,2687822.93248767
8,98670,6.43213547625711e+19,21912091.842328,-26504734.3564807,88848.0936448341,-2733191.7734186,-4934378.00476529,3615440.41878701,1516830.69167612,0.238637124400196,2.51832284845755,0.170241988330399,2.65221104119051,-5011817.62100857,3602779.61931515,1501572.70968659,-6352908.1542608,3383521.32312516,1237336.69980747
24,98670,6.94621525448415e+19,21533895.8800528,-12184000.6912674,12524349.8910386,20268227.6818562,-4934378.00476529,3615440.41878701,1516830.69167612,0.251015440123742,2.50771824024218,0.373466866469143,2.48313279822444,-4957972.69263301,3644435.4365044,1577859.15870114,-5378083.14391903,4160700.37065366,2664489.20724906
26,98670,8.48576909235133e+19,23584321.7790472,-3506546.15168296,22493804.0986405,-13224741.6251471,-4934378.00476529,3615440.41878701,1516830.69167612,0.222728241655748,2.48925490884048,0.0044283203834533,2.28588371189573,-4923371.71303269,3760962.30054506,1403196.83124224,-4790595.3686975,5516491.2243676,32354.6849802407
19,98670,1.02182946696838e+20,24447406.6565406,-18953587.5879581,-10826459.1700162,15398799.5123229,-4934378.00476529,3615440.41878701,1516830.69167612,0.258798255230322,2.534717038232,0.40976818995093,2.81260966262852,-5044332.35520161,3502170.85969167,1625708.64627075,-6342210.64413458,2165160.53710336,2910881.38251132
27,98670,7.38433398860974e+19,22739204.1548317,-25951377.9200832,-4310078.20008856,5769319.92051764,-4934378.00476529,3615440.41878701,1516830.69167612,0.243754382212221,2.52095781825173,0.250178711739637,2.69245609823235,-5014977.71260119,3585046.23847092,1533138.88936375,-6374407.89699338,3072404.60165913,1808200.1369149
4,98670,5.76574997457107e+19,20777992.4612572,-21963320.2482698,7534334.22385275,13177584.464594,-4934378.00476529,3615440.41878701,1516830.69167612,0.246247482304699,2.51229645980219,0.297180311401872,2.56197775100233,-4980629.80773965,3626084.40956209,1548502.11778852,-5842078.33733416,3824330.73970621,2138388.38600201
13,98670,5.10013175625983e+19,20683929.8040949,-18751457.7692367,14860098.1836188,11437879.6521548,-4934378.00476529,3615440.41878701,1516830.69167612,0.245201906812884,2.50887984872423,0.280128965161946,2.50273219059361,-4969514.37663762,3644035.20752219,1542059.58747618,-5633722.76688521,4184583.29439572,2018979.75236886
7,98700,6.8503048469253e+19,22305439.2344848,-18683952.177021,13083195.6529835,-13055096.8496674,-4938241.47778265,3619443.25298645,1517954.07058761,0.231854660961327,2.50941001883166,0.0679512948127766,2.51383678779856,-4992000.33416577,3656455.56302619,1460959.52380662,-5901915.28444534,4282920.79155589,496277.726432523
10,98700,7.81324532509602e+19,22785208.485708,-2690631.70701496,19939389.235764,17237700.2578484,-4938241.47778265,3619443.25298645,1517954.07058761,0.252142591102193,2.49888148252795,0.377327756151895,2.34899378704722,-4928485.12859723,3690284.32769882,1586189.81813767,-4770224.07304361,4839421.47392602,2693065.06711875
8,98700,6.50119096855614e+19,21905309.113097,-26513498.9624056,79880.6457373584,-2639078.52958125,-4938241.47778265,3619443.25298645,1517954.07058761,0.238661901739289,2.51815900785048,0.171145712044978,2.65200719984788,-5015607.83223463,3606750.79471694,1503047.43701245,-6356027.74188728,3386846.11021432,1244780.79679678
24,98700,6.66960964288605e+19,21520429.1585225,-12258713.7279088,12516329.2479368,20227355.9411508,-4938241.47778265,3619443.25298645,1517954.07058761,0.250925951825961,2.50759705715902,0.37266505116014,2.4835302701531,-4962008.44619508,3648328.27586284,1578696.84073682,-5385504.04098199,4163020.75709149,2661051.77666941
26,98700,7.81401260704165e+19,23566450.1056166,-3540250.13533127,22532401.520019,-13147861.1336193,-4938241.47778265,3619443.25298645,1517954.07058761,0.222972719290712,2.48929062367043,0.00636910585154939,2.28660695771824,-4927564.64188965,3763886.60219502,1405947.29528254,-4797984.35840449,5516935.00769353,46567.9958587231
19,98700,1.06660044452799e+20,24457916.3586763,-18895677.2668474,-10836163.1524967,15462674.2115584,-4938241.47778265,3619443.25298645,1517954.07058761,0.25894562939092,2.53467675522844,0.411119532310941,2.81285630977716,-5048432.71702143,3505319.05368214,1628044.92225934,-6343626.49567467,2163897.04995633,2922058.74002636
27,98700,7.32256768622759e+19,22740945.0596939,-25930261.8765129,-4318310.56898736,5858628.77294155,-4938241.47778265,3619443.25298645,1517954.07058761,0.243774238260098,2.52079858370147,0.251018021215077,2.6922596535432,-5018795.54138181,3588983.18701545,1534610.82774558,-6377238.03914654,3075312.66251387,1815505.99041446
4,98700,5.72508396285229e+19,20774078.8271043,-22012200.406218,7526191.14961596,13100560.0151764,-4938241.47778265,3619443.25298645,1517954.07058761,0.246171978132721,2.51215510847799,0.296485055455156,2.56205302581788,-4984595.38271504,3630049.64025458,1549399.56117801,-5848069.76317185,3827624.01265306,2135161.98066132
13,98700,5.05908210213907e+19,20691124.8644878,-18734119.0375528,14819402.1358997,11519393.1328374,-4938241.47778265,3619443.25298645,1517954.07058761,0.245201896326516,2.50873617055609,0.280720289481402,2.50276465811986,-4973364.61133852,3647957.39787941,1543416.88572296,-5637210.58563497,4186889.95831245,2024677.68481898
7,98730,7.04596207605867e+19,22322766.2881636,-18664577.3433719,13034384.2301647,-13130383.9447461,-4942126.54335604,3623464.42130585,1519074.15064232,0.231731486868755,2.50927680751528,0.0668272824774323,2.51399790179734,-4996069.0680713,3660458.45260397,1461487.58925528,-5907532.34450289,4285544.1554587,488451.26592195
10,98730,7.67168156602593e+19,22782677.7040816,-2725622.62101117,19883358.5924096,17297398.1584274,-4942126.54335604,3623464.42130585,1519074.15064232,0.25213291985328,2.49878879243471,0.377796898811478,2.34972678784463,-4932509.77157139,3694011.41646781,1587531.75164068,-4776474.0568555,4838662.76700944,2698281.90134897
8,98730,6.6753642674825e+19,21898597.4013366,-26521926.7673657,70949.6885682158,-2544915.23674658,-4942126.54335604,3623464.42130585,1519074.15064232,0.238684933194948,2.51799512456102,0.172045803547324,2.65180258043599,-5019419.92390683,3610740.2130046,1504517.96962984,-6359164.61473691,3390188.46076986,1252212.19530268
24,98730,6.661936809138e+19,21506988.2744371,-12333290.7469576,12508460.8261713,20186105.5290481,-4942126.54335604,3623464.42130585,1519074.15064232,0.250835144837727,2.50747549924366,0.371862919188337,2.48392293826253,-4966064.70078763,3652240.73270415,1579532.06006056,-5392927.86659202,4165377.44419724,2657612.30437086
26,98730,8.63193655167024e+19,23548624.1481249,-3573732.99613496,22570810.7822616,-13070722.1185962,-4942126.54335604,3623464.42130585,1519074.15064232,0.223210430537634,2.48932253040931,0.00829661048950037,2.28732369007121,-4931771.07831954,3766850.49848648,1408664.30147095,-4805344.41242742,5517406.7129494,60704.6431468038
19,98730,1.03552547299343e+20,24468501.4737158,-18837544.4921354,-10845968.9447617,15526257.8923019,-4942126.54335604,3623464.42130585,1519074.15064232,0.259094183334815,2.53463903154105,0.4124747461979,2.81310925651831,-5052560.98569625,3508467.96631251,1630396.85651335,-6345046.78748934,2162589.97584326,2933278.5816933
27,98730,7.36591919047277e+19,22742762.8440266,-25908829.8636701,-4326577.37252027,5947830.00984124,-4942126.54335604,3623464.42130585,1519074.15064232,0.243792552238714,2.52063944419143,0.251855391095098,2.69206417828282,-5022635.60137085,3592937.42971251,1536079.9219815,-6380089.86470371,3078225.22332345,1822812.33911382
4,98730,5.77534101461237e+19,20770232.034614,-22060806.3907652,7518155.49758475,13023288.5857956,-4942126.54335604,3623464.42130585,1519074.15064232,0.246095010629612,2.512013590694,0.295788911221225,2.5621262236273,-4988582.29701235,3634033.62470353,1550293.6697041,-5854076.00492329,3830943.12069405,2131928.77806734
13,98730,5.08478609019291e+19,20698402.634924,-18716688.3446833,14778415.9379881,11600685.0133137,-4942126.54335604,3623464.42130585,1519074.15064232,0.2452003677993,2.50859250998689,0.281310047098091,2.50279837148863,-4977236.7217611,3651897.43743366,1544771.31336184,-5640723.35769168,4189203.91313287,2030377.61957409
7,98760,7.48484809355906e+19,22340118.758851,-18645137.1705613,12985292.6974242,-13205411.5072619,-4946031.03723077,3627496.97157537,1520196.81342509,0.231607183184315,2.50914453744762,0.0656986253819478,2.51416292616454,-5000159.44964911,3664471.83850795,1462012.44777852,-5913178.37540996,4288150.82295763,480579.136781893
10,98760,7.75339723186548e+19,22780140.5958416,-2760819.46373239,19827193.1998709,17356762.4167375,-4946031.03723077,3627496.97157537,1520196.81342509,0.252122558247419,2.49869674028737,0.378261173973686,2.35046157217908,-4936554.47292762,3697749.87745449,1588874.93782318,-4782755.73073022,4837910.82759224,2703478.16437339
8,98760,6.31550842329524e+19,21891960.0322293,-26530017.4499874,62053.874386586,-2450703.6768143,-4946031.03723077,3627496.97157537,1520196.81342509,0.238707336422925,2.51783190326406,0.172943153195351,2.65159782827233,-5023251.70776222,3614740.94488774,1505990.18854097,-6362316.33407946,3393541.8282236,1259636.60586995
24,98760,6.65272941006952e+19,21493574.5525346,-12407730.0297588,12500744.1215516,20144477.1936468,-4946031.03723077,3627496.97157537,1520196.81342509,0.250744132004884,2.50735427104948,0.371061357221484,2.48431143394227,-4970139.27844229,3656165.82873984,1580370.59479137,-5400352.24811581,4167763.25592915,2654175.23076382
26,98760,8.5502208858307e+19,23530860.065365,-3606995.0546724,22609030.296889,-12993326.067861,-4946031.03723077,3627496.97157537,1520196.81342509,0.223442555815158,2.48935133967819,0.0102113426051745,2.28803406319085,-4935989.07530682,3769847.01847018,1411354.14896,-4812673.96803928,5517902.96961895,74768.2362228052
19,98760,1.01707231075918e+20,24479153.6712108,-18779190.519233,-10855877.3755861,15589549.3518421,-4946031.03723077,3627496.97157537,1520196.81342509,0.25924503303337,2.53460453167977,0.413834515302359,2.81336882088062,-5056714.62146142,3511610.80785524,1632770.25471178,-6346466.49504164,2161235.34053564,2944543.88242806
27,98760,7.34174976916854e+19,22744658.9204075,-25887082.3398456,-4334879.88224882,6036921.99613702,-4946031.03723077,3627496.97157537,1520196.81342509,0.243810442147377,2.52048109585039,0.252691725826425,2.69187024168238,-5026495.62847126,3596902.0702217,1537552.02832432,-6382959.97282396,3081136.16418225,1830124.57279937
4,98760,5.75040430993332e+19,20766453.9380863,-22109137.0525096,7510226.17931739,12945771.634336,-4946031.03723077,3627496.97157537,1520196.81342509,0.246017697188691,2.51187260822507,0.295092786791367,2.5621979528049,-4992588.35218071,3638029.41520354,1551190.2760855,-5860094.34652842,3834281.23927003,2128693.82568689
13,98760,5.11586106329957e+19,20705762.72872,-18699167.2224956,14737139.791549,11681753.736776,-4946031.03723077,3627496.97157537,1520196.81342509,0.245198441752691,2.50844956827998,0.281899181151009,2.50283392708766,-4981128.53466474,3655848.37122079,1546128.73275158,-5644258.76168799,4191518.18980729,2036085.02044623
7,98790,6.97729022616163e+19,22357503.4958489,-18625633.1534617,12935921.4927,-13280178.0396056,-4949954.76970885,3631538.19360332,1521321.39219089,0.231481702684209,2.50901354645989,0.0645652547650758,2.51433216248499,-5004271.31723457,3668492.99492881,1462533.35076588,-5918853.10277345,4290737.77520498,472660.570848241
10,98790,7.29532913285331e+19,22777601.1114405,-2796222.31299391,19770894.7905014,17415791.9024709,-4949954.76970885,3631538.19360332,1521321.39219089,0.252111478470099,2.49860565453093,0.378720610085801,2.3511983458905,-4940619.04335272,3701497.03007944,1590218.72751075,-4789068.92196322,4837163.36773544,2708653.34446817
8,98790,6.57715200979924e+19,21885391.2270429,-26537770.6994601,53191.8535891557,-2356445.63291089,-4949954.76970885,3631538.19360332,1521321.39219089,0.238729080202565,2.51766967663452,0.173837746445662,2.65139321893277,-5027102.95743496,3618750.28879225,1507463.45031367,-6365482.26716176,3396903.63602775,1267053.62047143
24,98790,6.54799524727335e+19,21480189.0425182,-12482029.8615237,12493178.6201798,20102471.6900566,-4949954.76970885,3631538.19360332,1521321.39219089,0.250652880839384,2.50723370962692,0.370260377242619,2.4846960692447,-4974231.99855449,3660100.84997109,1581211.77199959,-5407777.08195283,4170175.50947113,2650739.9242454
26,98790,8.01504081979865e+19,23513154.7976552,-3640036.64163499,22647058.4797258,-12915674.4747277,-4949954.76970885,3631538.19360332,1521321.39219089,0.223669197177835,2.48937747498267,0.0121132741698465,2.28873831718367,-4940218.67305733,3772872.93767377,1414016.9858273,-4819973.42379707,5518421.70718398,88758.4605943682
19,98790,1.04653598749249e+20,24489873.3230919,-18720616.610196,-10865889.2667226,15652547.3928201,-4949954.76970885,3631538.19360332,1521321.39219089,0.259398201451094,2.53457362989623,0.415198810338582,2.81363526445698,-5060893.43929198,3514744.58313952,1635164.82471779,-6347884.42422701,2159830.87875007,2955853.74145659
27,98790,7.11003022856523e+19,22746633.729027,-25865019.7727819,-4343219.36717141,6125903.09876587,-4949954.76970885,3631538.19360332,1521321.39219089,0.243827875912148,2.52032387058346,0.253527007584977,2.69167810955438,-5030375.38969888,3600874.41382479,1539026.49210729,-6385847.60412115,3084043.01555776,1837442.13467797
4,98790,5.94299240556747e+19,20762742.682131,-22157191.2505869,7502402.09982434,12868010.6232273,-4949954.76970885,3631538.19360332,1521321.39219089,0.245940003935456,2.51173249663317,0.294396655241084,2.56226851370009,-4996613.35249453,3642034.30227371,1552088.70566496,-5866124.48622304,3837635.68587458,2125456.34830226
13,98790,5.15422522489393e+19,20713204.6861473,-18681557.2032683,14695573.9091148,11762597.750825,-4949954.76970885,3631538.19360332,1521321.39219089,0.24519608598155,2.50830768046847,0.282487680818997,2.50287161713252,-4985039.86105815,3659807.48742017,1547488.48509316,-5647816.60582987,4193830.05405401,2041799.315903
7,98820,6.99915779734145e+19,22374910.1017424,-18606066.7862323,12886271.0649246,-13354682.0493217,-4953888.59700411,3635588.75501001,1522442.42436764,0.231354470122755,2.50888288458787,0.0634266720828587,2.51450489274763,-5008395.52539704,3672522.51541537,1463044.8434732,-5924547.08762632,4293304.55711198,464691.273871817
10,98820,7.51323757556849e+19,22775051.9614671,-2831831.23610728,19714465.0988566,17474485.4919222,-4953888.59700411,3635588.75501001,1522442.42436764,0.252099114972553,2.49851457591933,0.379174745419068,2.35193626574767,-4944694.39164525,3705253.45577125,1591557.59653928,-4795405.32776903,4836420.04993902,2713801.33054555
8,98820,6.58751033464451e+19,21878896.4723083,-26545186.2155503,44362.2747863741,-2262142.88935759,-4953888.59700411,3635588.75501001,1522442.42436764,0.238749598371988,2.51750750051126,0.174729081681994,2.65118814515277,-5030964.57683245,3622768.90024079,1508932.32291599,-6368653.9943064,3400274.36826691,1274458.23927643
24,98820,6.42522992731304e+19,21466832.7691511,-12556188.5313963,12485763.7984736,20060089.7803866,-4953888.59700411,3635588.75501001,1522442.42436764,0.250560834146823,2.50711285618912,0.36945963551776,2.48507603952743,-4978333.75276516,3664046.44667136,1582050.13268907,-5415193.79201186,4172614.62343282,2647301.09902566
26,98820,8.43666296493887e+19,23495499.0119004,-3672858.0978067,22684893.750972,-12837768.8380104,-4953888.59700411,3635588.75501001,1522442.42436764,0.223889993187966,2.48940015333098,0.0140022219679908,2.28943598550786,-4944451.06221231,3775927.70772951,1416648.69541951,-4827235.3799868,5518959.80760726,102673.765800995
19,98820,1.02401622422928e+20,24500663.4634341,-18661824.0336766,-10876005.4328606,15715250.823252,-4953888.59700411,3635588.75501001,1522442.42436764,0.259553273308385,2.53454553377995,0.416567622293829,2.81390843058117,-5065088.80770782,3517869.1801847,1637575.97542092,-6349293.34973708,2158375.23930337,2967205.01359377
27,98820,7.37589387291606e+19,22748683.7838377,-25842642.6396547,-4351597.09366546,6214771.68670835,-4953888.59700411,3635588.75501001,1522442.42436764,0.243844296569801,2.52016683454012,0.254360844900545,2.691487272205,-5034265.84434507,3604855.08792741,1540497.90575031,-6388744.8983505,3086945.98188928,1844760.27043517
4,98820,5.82713263455122e+19,20759101.8179407,-22204967.852714,7494682.15762108,12790007.0194192,-4953888.59700411,3635588.75501001,1522442.42436764,0.245861370612953,2.5115923012256,0.293700117118254,2.56233717303702,-5000648.18846331,3646048.94873089,1552983.51164659,-5872157.84579765,3841007.02173479,2122211.1648078
13,98820,5.31382014112817e+19,20720727.4811245,-18663859.8196217,14653718.5140837,11843215.5074984,-4953888.59700411,3635588.75501001,1522442.42436764,0.245192738665078,2.50816588749927,0.283075118775369,2.50291064880036,-4988961.57337293,3663775.43741756,1548845.12241674,-5651388.04153548,4196139.85040911,2047515.26191978
7,98850,7.37973028979008e+19,22392340.0123804,-18586439.5622482,12836341.8740144,-13428922.0491426,-4957836.13178356,3639646.47245928,1523563.30215184,0.231225923096125,2.50875318291596,0.0622831843320332,2.51468165240944,-5012535.7560343,3676558.235677,1463550.15887539,-5930264.29005178,4295849.11399312,456673.516571213
10,98850,7.59648780672847e+19,22772497.8580442,-2867646.28987015,19657905.8616219,17532842.06801,-4957836.13178356,3639646.47245928,1523563.30215184,0.252085925044173,2.49842413112886,0.379623959951794,2.35267583538467,-4948784.11249319,3709017.01004456,1592894.94720509,-4801768.26487269,4835679.25587531,2718925.5308199
8,98850,6.46973235590584e+19,21872474.9078467,-26552263.7086169,35563.7848674825,-2167797.23163773,-4957836.13178356,3639646.47245928,1523563.30215184,0.238769350434008,2.51734599828492,0.175617564132011,2.65098308002197,-5034840.14783127,3626794.59944134,1510400.20325651,-6371834.74622174,3403651.88966966,1281853.78419407
24,98850,6.81654438415059e+19,21453502.9665088,-12630204.3325175,12478499.1231917,20017332.2337344,-4957836.13178356,3639646.47245928,1523563.30215184,0.250468442608845,2.50699234324977,0.368659464045108,2.48545192152912,-4982448.14626708,3668000.42573236,1582889.04055363,-5422605.80597996,4175078.37031292,2643861.85093277
26,98850,8.63769117626669e+19,23477901.620939,-3705459.77404094,22722534.5352734,-12759610.6619957,-4957836.13178356,3639646.47245928,1523563.30215184,0.224105489358319,2.48942004532469,0.0158784435261262,2.29012742249012,-4948690.01304371,3779009.02034098,1419253.12075115,-4834463.49302674,5519517.67958902,116515.931059802
19,98850,1.0432750337927e+20,24511521.6024787,-18602814.0648766,-10886226.6815864,15777658.4565505,-4957836.13178356,3639646.47245928,1523563.30215184,0.259710732415751,2.53452087120558,0.417941140969276,2.81418856704656,-5069304.19206009,3520982.23480028,1640007.34080465,-6350694.91826265,2156867.22920204,2978599.8567337
27,98850,7.42039630150886e+19,22750812.8165333,-25819951.4270556,-4360014.32542837,6303526.13101402,-4957836.13178356,3639646.47245928,1523563.30215184,0.24386016005268,2.52001060538475,0.255193605660379,2.69129814246422,-5038170.53639779,3608841.92660099,1541969.65560641,-6391654.57156033,3089843.10872415,1852082.18666895
4,98850,5.87508783761606e+19,20755528.9487248,-22252465.7352313,7487065.2447822,12711762.2943547,-4957836.13178356,3639646.47245928,1523563.30215184,0.24578225063783,2.51145264992098,0.293003514968191,2.5624044522026,-5004696.45305409,3650071.16982877,1553878.06524504,-5878197.70461814,3844393.05991684,2118961.33366547
13,98850,5.39822129806494e+19,20728331.6310644,-18646076.6044467,14611573.8407163,11923605.4633012,-4957836.13178356,3639646.47245928,1523563.30215184,0.24518885636544,2.50802481881767,0.283661873295223,2.50295156294311,-4992897.27855415,3667750.03745603,1550202.03671824,-5654976.56498638,4198445.40749059,2053236.19269105
7,98880,7.21821716583342e+19,22409797.9851318,-18566752.97403,12786134.3908591,-13502896.5570209,-4961796.80773712,3643708.78736879,1524683.61086785,0.231096059271707,2.50862472279234,0.061134751743388,2.5148626996565,-5016691.4767976,3680597.58155375,1464048.79293731,-5936004.11324025,4298368.58223133,448606.760296102
10,98880,7.41694352703683e+19,22769938.8154448,-2903667.52055716,19601218.8175401,17590860.520297,-4961796.80773712,3643708.78736879,1524683.61086785,0.252071926213652,2.49833459271719,0.38006831033172,2.35341722345323,-4952887.64249304,3712785.15425614,1594230.37152002,-4808157.22067155,4834938.7392002,2724025.55768465
8,98880,6.56487547866071e+19,21866125.7265062,-26559002.8996245,26795.0290656271,-2073410.44636371,-4961796.80773712,3643708.78736879,1524683.61086785,0.238788351451859,2.51718544665341,0.17650321551029,2.65077826365047,-5038729.07515467,3630824.83491234,1511866.69681764,-6375023.61303018,3407033.75385196,1289240.05636312
24,98880,6.64083652133298e+19,21440204.9064521,-12704075.5620909,12471384.0514583,19974199.826174,-4961796.80773712,3643708.78736879,1524683.61086785,0.250375719732888,2.50687245076656,0.367859905853497,2.48582398005521,-4986574.6208387,3671960.2227349,1583728.07039992,-5430012.63651339,4177564.18331656,2640421.7287202
